Effort,Project,Sample,Remark
DCO,BRZ,Serp_SE_Spring9_43537,CoDL_original
DCO,BRZ,Serp_TL_WHC2A_DNA3_43627,CoDL_original
DCO,BRZ,Serp_TL_WHC2ab_6_12,CoDL_original
DCO,BRZ,Serp_TL_WHC2ab_7_12,CoDL_original
DCO,BRZ,Serp_TL_WHC2ab_8_12,CoDL_original
DCO,BRZ,Serp_TL_WHC2ab_9_12,CoDL_original
DCO,BRZ,Serp_TL_WHC2b_1_5_12,CoDL_original
DCO,BRZ,Serp_TL_WHC2B_43687,CoDL_original
DCO,BRZ,Serp_TL_WHC2C_DNA2_43627,CoDL_original
DCO,BRZ,Serp_TL_WHC75_DNA2_43627,CoDL_original
DCO,BRZ,Serp_TL10_57,CoDL_original
DCO,DAL,AgiaParaskevi,CoDL_original
DCO,DAL,Alexandria,CoDL_original
DCO,DAL,Control,CoDL_original
DCO,DAL,Giotrisi,CoDL_original
DCO,DAL,Kabasilon,CoDL_original
DCO,DAL,Mesochori3,CoDL_original
DCO,DAL,NeaApollonia3,CoDL_original
DCO,DAL,NeaKessani,CoDL_original
DCO,DAL,NeoErasmio,CoDL_original
DCO,DAL,Nymfopetra,CoDL_original
DCO,DAL,Termopigi,CoDL_original
DCO,DAL,Traianoupoli,CoDL_original
DCO,GMSB,P10_2,CoDL_original
DCO,GMSB,P10_4,CoDL_original
DCO,GMSB,P11_2,CoDL_original
DCO,GMSB,P11_5,CoDL_original
DCO,GMSB,P12_4,CoDL_original
DCO,GMSB,P13_4,CoDL_original
DCO,GMSB,P3_4,CoDL_original
DCO,GMSB,P4_3,CoDL_original
DCO,GMSB,P6_3,CoDL_original
DCO,GMSB,P6_4,CoDL_original
DCO,GRD,69A4R1_75_85_bacteria,CoDL_original
DCO,GRD,69A9R2_124_129_Bac,CoDL_original
DCO,GRD,70C3R1_85_91_Bac,CoDL_original
DCO,GRD,74A_1R1_50_60_Bac,CoDL_original
DCO,HAN,CH_1,CoDL_original
DCO,HAN,CH_10,CoDL_original
DCO,HAN,CH_11,CoDL_original
DCO,HAN,CH_12,CoDL_original
DCO,HAN,CH_13,CoDL_original
DCO,HAN,CH_14,CoDL_original
DCO,HAN,CH_15,CoDL_original
DCO,HAN,CH_16,CoDL_original
DCO,HAN,CH_17,CoDL_original
DCO,HAN,CH_18,CoDL_original
DCO,HAN,CH_19,CoDL_original
DCO,HAN,CH_2,CoDL_original
DCO,HAN,CH_20,CoDL_original
DCO,HAN,CH_21,CoDL_original
DCO,HAN,CH_22,CoDL_original
DCO,HAN,CH_3,CoDL_original
DCO,HAN,CH_4,CoDL_original
DCO,HAN,CH_5,CoDL_original
DCO,HAN,CH_6,CoDL_original
DCO,HAN,CH_7,CoDL_original
DCO,HAN,CH_8,CoDL_original
DCO,HAN,CH_9,CoDL_original
DCO,JOYE,GC600_1015,CoDL_original
DCO,JOYE,GC600_1520,CoDL_original
DCO,JOYE,GC600_Microcosm,CoDL_original
DCO,JOYE,GC767_1015,CoDL_original
DCO,JOYE,GC767_1520,CoDL_original
DCO,JOYE,GC767_Microcosm,CoDL_original
DCO,JOYE,MC118_1015,CoDL_original
DCO,JOYE,MC118_1520,CoDL_original
DCO,JOYE,MC118_Microcosm,CoDL_original
DCO,JOYE,OC26_1015,CoDL_original
DCO,JOYE,OC26_1520,CoDL_original
DCO,JOYE,OC26_Microcosm,CoDL_original
DCO,KAZ,RCon,CoDL_original
DCO,KAZ,S1_MT,CoDL_original
DCO,KAZ,S2_MT,CoDL_original
DCO,KAZ,S3_MT,CoDL_original
DCO,KAZ,S4_MT,CoDL_original
DCO,KAZ,S5_HC,CoDL_original
DCO,KAZ,S6_HC,CoDL_original
DCO,KAZ,S7_HC,CoDL_original
DCO,KAZ,S8_HC,CoDL_original
DCO,KLA,Cetus_summit_220,CoDL_original
DCO,KLA,Cetus_summit_40,CoDL_original
DCO,KLA,Venere_flow_150_m_from_summit_5,CoDL_original
DCO,KLA,Venere_flow_150_m_from_summit_60,CoDL_original
DCO,KLA,Venere_flow_80_m_from_summit_2,CoDL_original
DCO,KLA,Venere_flow_80_m_from_summit_267,CoDL_original
DCO,KLA,Venere_flow_80_m_from_summit_48,CoDL_original
DCO,KLA,Venere_summit_2,CoDL_original
DCO,KLA,Venere_summit_470,CoDL_original
DCO,KLA,Venere_summit_88,CoDL_original
DCO,LAZ,GC03top,CoDL_original
DCO,LAZ,PC1A_2,CoDL_original
DCO,LAZ,PC1A,CoDL_original
DCO,LAZ,PC2A,CoDL_original
DCO,LAZ,PC2B,CoDL_original
DCO,LAZ,PC2C,CoDL_original
DCO,LAZ,PC2D,CoDL_original
DCO,LAZ,PC3A_2,CoDL_original
DCO,LAZ,PC3A,CoDL_original
DCO,LAZ,PC3B_2,CoDL_original
DCO,LAZ,PC3B,CoDL_original
DCO,LAZ,PC3C_2,CoDL_original
DCO,LAZ,PC3C,CoDL_original
DCO,LAZ,PC4A,CoDL_original
DCO,LAZ,PC4B,CoDL_original
DCO,LLO,BRF1_BR170218_1,CoDL_original
DCO,LLO,BRF2_BR170218_2,CoDL_original
DCO,LLO,BRS1_BR170218_1,CoDL_original
DCO,LLO,BRS2_BR170218_2,CoDL_original
DCO,LLO,CYF_CY170214,CoDL_original
DCO,LLO,CYS_CY170214,CoDL_original
DCO,LLO,EPF_EP170215,CoDL_original
DCO,LLO,EPS_EP170215,CoDL_original
DCO,LLO,ESF9_ES_F9,CoDL_original
DCO,LLO,ETF_ET170220,CoDL_original
DCO,LLO,ETS_ET170220,CoDL_original
DCO,LLO,FAF_FA170219,CoDL_original
DCO,LLO,FAS_FA170219,CoDL_original
DCO,LLO,MTF_MT170219,CoDL_original
DCO,LLO,PBS_Poas_Background,CoDL_original
DCO,LLO,PFF_PF170224,CoDL_original
DCO,LLO,PFS_PF170222,CoDL_original
DCO,LLO,PGF_PG170224,CoDL_original
DCO,LLO,PGS_PG170224,CoDL_original
DCO,LLO,PLS_PL170224,CoDL_original
DCO,LLO,QHF2_QH170212_2,CoDL_original
DCO,LLO,QHS1_QH170213_1,CoDL_original
DCO,LLO,QHS2_QH170213_2,CoDL_original
DCO,LLO,QNF_QN170220,CoDL_original
DCO,LLO,QNS_QN170220,CoDL_original
DCO,LLO,RSS_RS170216,CoDL_original
DCO,LLO,S14_S_14,CoDL_original
DCO,LLO,S33_S_33,CoDL_original
DCO,LLO,SIS_SI170217,CoDL_original
DCO,LLO,SLF_SL170214,CoDL_original
DCO,LLO,SLS_SL170214_S,CoDL_original
DCO,LLO,STS_ST170223,CoDL_original
DCO,LLO,TCF_TC170221,CoDL_original
DCO,LLO,TCS_TC170221_2,CoDL_original
DCO,LLO,VCS_VC170218,CoDL_original
DCO,LOIH,J2_672_BM1_B12345,CoDL_original
DCO,LOIH,J2_674_Scoop_2,CoDL_original
DCO,LOIH,J672black,CoDL_original
DCO,LOIH,J672yellow,CoDL_original
DCO,LOIH,J674black,CoDL_original
DCO,LOIH,J675red2black2_B,CoDL_original
DCO,LOIH,J675red2black2,CoDL_original
DCO,LOIH,J675yellow,CoDL_original
DCO,LOIH,J676black,CoDL_original
DCO,LOIH,J676red,CoDL_original
DCO,LZA,AHS_11,CoDL_original
DCO,LZA,AHS_12,CoDL_original
DCO,LZA,AHS_13,CoDL_original
DCO,LZA,AHS_14,CoDL_original
DCO,LZA,AHS_19,CoDL_original
DCO,LZA,AHS_20,CoDL_original
DCO,LZA,AHS_21,CoDL_original
DCO,LZA,AHS_4,CoDL_original
DCO,LZA,AHS_5,CoDL_original
DCO,LZA,AHS_6,CoDL_original
DCO,LZA,AHS_8,CoDL_original
DCO,LZA,AHS_9,CoDL_original
DCO,MAR,10A,CoDL_original
DCO,MAR,7A,CoDL_original
DCO,MAR,7B,CoDL_original
DCO,MAR,8A,CoDL_original
DCO,MAR,8B,CoDL_original
DCO,MAR,9A,CoDL_original
DCO,ONS,A_BE326FW010813_cap,CoDL_original
DCO,ONS,A_BE326FW080813_cap,CoDL_original
DCO,ONS,A_BE326FW150813_cap,CoDL_original
DCO,ONS,A_BE326FW150813MF,CoDL_original
DCO,ONS,A_BE326FW250111,CoDL_original
DCO,ONS,A_BE326FW270712,CoDL_original
DCO,ONS,A_DR5IPC280513,CoDL_original
DCO,ONS,A_DR5IPC280711,CoDL_original
DCO,ONS,B_BE326FW010813_cap_2,CoDL_original
DCO,ONS,B_BE326FW010813_cap,CoDL_original
DCO,ONS,B_BE326FW080813_cap_2,CoDL_original
DCO,ONS,B_BE326FW080813_cap,CoDL_original
DCO,ONS,B_BE326FW150813_cap_2,CoDL_original
DCO,ONS,B_BE326FW150813_cap,CoDL_original
DCO,ONS,B_BE326FW150813_MF_2,CoDL_original
DCO,ONS,B_BE326FW150813_MF,CoDL_original
DCO,ONS,B_BE326FW250111,CoDL_original
DCO,ONS,B_BE326FW270712,CoDL_original
DCO,ONS,B_DR5IPC280513,CoDL_original
DCO,ONS,B_DR5IPC280711,CoDL_original
DCO,PIN,A1,CoDL_original
DCO,PIN,A2,CoDL_original
DCO,PIN,A3,CoDL_original
DCO,PIN,A4,CoDL_original
DCO,PIN,A5,CoDL_original
DCO,PIN,B1,CoDL_original
DCO,PIN,B2,CoDL_original
DCO,PIN,B3,CoDL_original
DCO,PIN,B4,CoDL_original
DCO,PIN,B5,CoDL_original
DCO,PIN,B6,CoDL_original
DCO,PIN,BL_Control,CoDL_original
DCO,PIN,U7,CoDL_original
DCO,PUR,OTA_3_DNA_A,CoDL_original
DCO,PUR,OTA_4_DNA_A,CoDL_original
DCO,PUR,OTA_5_DNA_A,CoDL_original
DCO,PUR,OTA_DNA_extrctrl_1,CoDL_original
DCO,QUE,69_FE_1_ATM10,CoDL_original
DCO,QUE,69_FE_ATM10_1,CoDL_original
DCO,QUE,70B_P_F1_1,CoDL_original
DCO,QUE,70B_P_F1_2,CoDL_original
DCO,QUE,70B_P_FE_1,CoDL_original
DCO,QUE,70B_P_MET2_1,CoDL_original
DCO,QUE,70B_P_MET2_2,CoDL_original
DCO,QUE,70O_F1_ATM10,CoDL_original
DCO,QUE,70O_FE_2_ATM10,CoDL_original
DCO,QUE,70O_P_F1_1,CoDL_original
DCO,QUE,70O_P_F1_2,CoDL_original
DCO,QUE,70O_P_FE_1,CoDL_original
DCO,QUE,70O_P_MET2_1,CoDL_original
DCO,QUE,70O_P_MET2_2,CoDL_original
DCO,QUE,72_F1_2_ATM10,CoDL_original
DCO,RUF1,AT_4862_8,CoDL_original
DCO,RUF1,GB_Enr_10,CoDL_original
DCO,RUF1,GB_Enr_11,CoDL_original
DCO,RUF1,GB_Enr_13,CoDL_original
DCO,RUF1,GB_Enr_15,CoDL_original
DCO,RUF1,GB_Enr_17,CoDL_original
DCO,RUF1,GB_Enr_2,CoDL_original
DCO,RUF1,GB_Enr_24,CoDL_original
DCO,RUF1,GB_Enr_25,CoDL_original
DCO,RUF1,GB_Enr_28,CoDL_original
DCO,RUF1,GB_Enr_30,CoDL_original
DCO,RUF1,GB_Enr_54,CoDL_original
DCO,RUF1,GB_Enr_8,CoDL_original
DCO,RUF2,RR_Ref_1,CoDL_original
DCO,RUF2,RR1_M,CoDL_original
DCO,RUF2,RR1_S,CoDL_original
DCO,RUF2,RR2_D,CoDL_original
DCO,RUF2,TOR_Ref_1,CoDL_original
DCO,RUF2,TOR1_D,CoDL_original
DCO,RUF2,TOR1_S,CoDL_original
DCO,RUS,4_D,CoDL_original
DCO,RUS,6_D,CoDL_original
DCO,RUS,6_H,CoDL_original
DCO,RUS,8_D,CoDL_original
DCO,RUS,Blank_1,CoDL_original
DCO,RUS,Blank_2,CoDL_original
DCO,RUS,O_12,CoDL_original
DCO,RUS,O_3,CoDL_original
DCO,SAR,C1_AA_1,CoDL_original
DCO,SAR,C1_AM_1,CoDL_original
DCO,SAR,C1_IR_1,CoDL_original
DCO,SAR,C1_NR_1,CoDL_original
DCO,SAR,C1_SR_1,CoDL_original
DCO,SAR,C2_AA_1,CoDL_original
DCO,SAR,C2_AM_1,CoDL_original
DCO,SAR,C2_IR_1,CoDL_original
DCO,SAR,C2_NR_1,CoDL_original
DCO,SAR,C2_SR_1,CoDL_original
DCO,SAR,RC_1,CoDL_original
DCO,SHER,Kidd_Creek_SW_2015,CoDL_original
DCO,SWIR,RS_644_12A1,CoDL_original
DCO,SWIR,RS_644_12A2,CoDL_original
DCO,SWIR,RS_644_12B1,CoDL_original
DCO,SWIR,RS_644_12B2,CoDL_original
DCO,SWIR,RS_644_24B1,CoDL_original
DCO,SWIR,RS_644_24B2,CoDL_original
DCO,SWIR,RS_644_25A1,CoDL_original
DCO,SWIR,RS_644_25A2,CoDL_original
DCO,SWIR,RS_644_25B1,CoDL_original
DCO,SWIR,RS_644_25B2,CoDL_original
DCO,SWIR,RS_644_28A1,CoDL_original
DCO,SWIR,RS_644_28A2,CoDL_original
DCO,SWIR,RS_644_28B1,CoDL_original
DCO,SWIR,RS_644_28B2,CoDL_original
DCO,SWIR,RS_649_20B1,CoDL_original
DCO,SWIR,RS_649_20B2,CoDL_original
DCO,SWIR,RS_649_24A1,CoDL_original
DCO,SWIR,RS_649_24A2,CoDL_original
DCO,SWIR,RS_649_24B1,CoDL_original
DCO,SWIR,RS_649_24B2,CoDL_original
DCO,TAS,S1_10,CoDL_original
DCO,TAS,S1_30,CoDL_original
DCO,TAS,S2_10,CoDL_original
DCO,TAS,S2_30,CoDL_original
DCO,TAS,S3_10,CoDL_original
DCO,TAS,S3_30,CoDL_original
DCO,TAS,S4_10,CoDL_original
DCO,TAS,S4_30,CoDL_original
DCO,TAS,S5_10,CoDL_original
DCO,TAS,S5_30,CoDL_original
DCO,TAS,S6,CoDL_original
DCO,TAS,S7,CoDL_original
DCO,TASP,P_3,CoDL_original
DCO,TASP,P_6,CoDL_original
DCO,TASP,P_7,CoDL_original
DCO,TASP,P_8,CoDL_original
DCO,TASP,P_9,CoDL_original
DCO,TASP,P02,CoDL_original
DCO,TASP,P03,CoDL_original
DCO,TASP,P04,CoDL_original
DCO,TASP,P05,CoDL_original
DCO,TASP,P10,CoDL_original
DCO,TASP,P11,CoDL_original
DCO,TASP,P11W,CoDL_original
DCO,TASP,P36,CoDL_original
DCO,TASP,P46,CoDL_original
DCO,TASP,P56,CoDL_original
DCO,TIA2,A301GC,CoDL_original
DCO,TIA2,A301MO,CoDL_original
DCO,TIA2,A302MO,CoDL_original
DCO,TIA2,A303GC,CoDL_original
DCO,TIA2,A501GC,CoDL_original
DCO,TIA2,A501MO,CoDL_original
DCO,TIA2,A502GCA,CoDL_original
DCO,TIA2,A502GCB,CoDL_original
DCO,TIA2,A502MO,CoDL_original
DCO,TIA2,A502MOB,CoDL_original
DCO,WOY,170123GSB2,CoDL_original
DCO,WOY,170123GSC1FL,CoDL_original
DCO,WOY,170124PF1,CoDL_original
DCO,WOY,170124PF1FL,CoDL_original
DCO,WOY,170126ML1,CoDL_original
DCO,WOY,170126ML1FL,CoDL_original
DCO,WOY,170127CC1,CoDL_original
DCO,WOY,170127ML2L,CoDL_original
DCO,WOY,170127ML2U,CoDL_original
DCO,WOY,170127ML2UFL,CoDL_original
HA,DZIA,C4_114cm,CoDL_original
HA,DZIA,C4_130cm,CoDL_original
HA,DZIA,C4_151cm,CoDL_original
HA,DZIA,C4_170cm,CoDL_original
HA,DZIA,C4_17cm,CoDL_original
HA,DZIA,C4_3cm,CoDL_original
HA,DZIA,C4_47cm,CoDL_original
HA,DZIA,C4_67cm,CoDL_original
HA,DZIA,C4_87cm,CoDL_original
HA,DZIA,Control1,CoDL_original
HA,DZIA,Control2,CoDL_original
MLC,MMC,ML_MG1a,CoDL_original
MLC,MMC,ML_MG1b,CoDL_original
MLC,MMC,ML_MG2a,CoDL_original
MLC,MMC,ML_MG2b,CoDL_original
MLC,MMC,ML_MG3a,CoDL_original
MLC,MMC,ML_MG3b,CoDL_original
MLC,MMC,ML_MG4a,CoDL_original
MLC,MMC,ML_MG4b,CoDL_original
MLC,MMC,ML_MG5,CoDL_original
MLC,MMC,ML_MG6,CoDL_original
MLC,MMC,MRA_1,CoDL_original
MLC,MMC,MRA_10a,CoDL_original
MLC,MMC,MRA_10b,CoDL_original
MLC,MMC,MRA_11,CoDL_original
MLC,MMC,MRA_12,CoDL_original
MLC,MMC,MRA_2,CoDL_original
MLC,MMC,MRA_3,CoDL_original
MLC,MMC,MRA_4,CoDL_original
MLC,MMC,MRA_5a,CoDL_original
MLC,MMC,MRA_5b,CoDL_original
MLC,MMC,MRA_6,CoDL_original
MLC,MMC,MRA_7,CoDL_original
MLC,MMC,MRA_8,CoDL_original
MLC,MMC,MRA_9,CoDL_original
MOS,VOLC,1350innerT0_Arch,CoDL_original
MOS,VOLC,1351holeT0_Bac,CoDL_original
MOS,VOLC,1352rockIS_Bac,CoDL_original
MOS,VOLC,1352rockNP_Bac,CoDL_original
MOS,VOLC,1353rockT0_Bac,CoDL_original
MOS,VOLC,1354sfcIS_Arch,CoDL_original
MOS,VOLC,1354sfcIS_Bac,CoDL_original
MOS,VOLC,1356yellowT0_Bac,CoDL_original
MOS,VOLC,F_AT_Arch,CoDL_original
MOS,VOLC,F_AT_Bac,CoDL_original
MOS,VOLC,FG3_Bac,CoDL_original
MOS,VOLC,FR507A_Bac,CoDL_original
MOS,VOLC,FR507B_Bac,CoDL_original
MOS,VOLC,MCR_1350_inside_NP,CoDL_original
MOS,VOLC,MCR_1350_inside_T0,CoDL_original
MOS,VOLC,MCR_1350_outside_IS,CoDL_original
MOS,VOLC,MCR_1351_hole_IS,CoDL_original
MOS,VOLC,MCR_1351_hole_T0,CoDL_original
MOS,VOLC,MCR_1351_hotter_T0,CoDL_original
MOS,VOLC,MCR_1352_rock_IS,CoDL_original
MOS,VOLC,MCR_1352_rock_NP,CoDL_original
MOS,VOLC,MCR_1352_rock_T0,CoDL_original
MOS,VOLC,MCR_1353_gravel_NP,CoDL_original
MOS,VOLC,MCR_1353_gravel_T0,CoDL_original
MOS,VOLC,MCR_1353_rock_NP,CoDL_original
MOS,VOLC,MCR_1353_rock_T0,CoDL_original
MOS,VOLC,MCR_1353_VonDamm_IS,CoDL_original
MOS,VOLC,MCR_1354_red_IS,CoDL_original
MOS,VOLC,MCR_1354_RED,CoDL_original
MOS,VOLC,MCR_1354_red_T0,CoDL_original
MOS,VOLC,MCR_1354_SFC,CoDL_original
MOS,VOLC,MCR_1354_sfc_T0,CoDL_original
MOS,VOLC,MCR_1355_AF_IS,CoDL_original
MOS,VOLC,MCR_1355_AF_NP,CoDL_original
MOS,VOLC,MCR_1355_inner_T0,CoDL_original
MOS,VOLC,MCR_1355_red_T0,CoDL_original
MOS,VOLC,MCR_1356_black_T0,CoDL_original
MOS,VOLC,MCR_1356_hole_IS,CoDL_original
MOS,VOLC,MCR_1356_hole_NP,CoDL_original
MOS,VOLC,MCR_1356_lowT_IS,CoDL_original
MOS,VOLC,MCR_1356_LowT_NP,CoDL_original
MOS,VOLC,MCR_1356_yellow_T0,CoDL_original
MOS,VOLC,Sulfide_VC01_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC02_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC07_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC08_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC09_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC10_Av4v5,CoDL_original
MOS,VOLC,Sulfide_VC16,CoDL_original
MOS,VOLC,Sulfide_VC19,CoDL_original
MOS,VOLC,Sulfide_VC20,CoDL_original
MOS,VOLC,Sulfide_VC22,CoDL_original
MOS,VOLC,T7272A_Bac,CoDL_original
DCO,BOM,1039_Itavaara_OL_KR6_422m_1,CoDL_resequenced
DCO,BOM,1040_Itavaara_OL_KR29_801m_1,CoDL_resequenced
DCO,BOM,301_Itavaara_OL_KR9_564m_1,CoDL_resequenced
DCO,BOM,303_Itavaara_OL_KR9_468m_1,CoDL_resequenced
DCO,BOM,437_Itavaara_OL_KR5_457m_1,CoDL_resequenced
DCO,BOM,449_Itavaara_OL_KR44_775m_1,CoDL_resequenced
DCO,BOM,982_Itavaara_OL_KR49_532m_1,CoDL_resequenced
DCO,BOM,983_Itavaara_OL_KR23_424m_1,CoDL_resequenced
DCO,BOM,994_Itavaara_OL_KR1_609m_1,CoDL_resequenced
DCO,BOM,995_Itavaara_OL_KR2_596m_1,CoDL_resequenced
DCO,BOM,996_Itavaara_OL_KR13_360m_1,CoDL_resequenced
DCO,BRA,IODP_331_Site_C14B_1_1_1,CoDL_resequenced
DCO,BRA,IODP_331_Site_C14D_1_1_1,CoDL_resequenced
DCO,BRA,IODP_331_Site_C14D_1_3_1,CoDL_resequenced
DCO,BRA,IODP_331_Site_C14D_1_4_1,CoDL_resequenced
DCO,BRA,IODP_331_Site_C14D_2_3_1,CoDL_resequenced
DCO,BRG,Site17A_447mbsf_1,CoDL_resequenced
DCO,GRA,920W2_1,CoDL_resequenced
DCO,GRA,932W3_1,CoDL_resequenced
DCO,GRA,942W14_1,CoDL_resequenced
DCO,GRA,944W11_1,CoDL_resequenced
DCO,GRA,951W11_1,CoDL_resequenced
DCO,GRA,966W2_1,CoDL_resequenced
DCO,HIN,BS_15105_2_147_167_1,CoDL_resequenced
DCO,HIN,BS_15105_2_390_405_1,CoDL_resequenced
DCO,HIN,BS_15105_2_420_435_1,CoDL_resequenced
DCO,HIN,EM_15103_2_21_34_1,CoDL_resequenced
DCO,HIN,EM_15103_2_220_240_1,CoDL_resequenced
DCO,HIN,EM_15103_2_435_455_1,CoDL_resequenced
DCO,HIN,EM_15103_2_435_455_1,CoDL_resequenced
DCO,LAV,Wallula_2009_213_1,CoDL_resequenced
DCO,LAV,Wallula_2011_34_1,CoDL_resequenced
DCO,LIN,TWNCO2_12_2056m_1,CoDL_resequenced
DCO,LIN,TWNCO2_13_2108m_1,CoDL_resequenced
DCO,LIN,TWNCO2_14_2172m_1,CoDL_resequenced
DCO,LIN,TWNCO2_15_2224m_1,CoDL_resequenced
DCO,LIN,TWNCO2_16_2273m_1,CoDL_resequenced
DCO,LIN,TWNCO2_17_2325m_1,CoDL_resequenced
DCO,LIN,TWNCO2_18_2397m_1,CoDL_resequenced
DCO,LIN,TWNCO2_20_2465m_1,CoDL_resequenced
DCO,LIN,TWNCO2_22_2547m_1,CoDL_resequenced
DCO,LIN,TWNCO2_9_1909m_1,CoDL_resequenced
DCO,MAC,LD09_2_3_1,CoDL_resequenced
DCO,MAC,LI09_3_1,CoDL_resequenced
DCO,MAC,LI09_4_1,CoDL_resequenced
DCO,MAC,LI09_5_1,CoDL_resequenced
DCO,MAC,LI13_2_1,CoDL_resequenced
DCO,MAC,LO13_2_1,CoDL_resequenced
DCO,MAC,LO13_8_1,CoDL_resequenced
DCO,MAC,LV13_5_1,CoDL_resequenced
DCO,MOS,Bilby_DNA2_280312_1,CoDL_resequenced
DCO,MOS,BLM_1A_1,CoDL_resequenced
DCO,MOS,BLM_1B_1,CoDL_resequenced
DCO,MOS,ER_EC_11_1,CoDL_resequenced
DCO,MOS,KC_1_12_10_SW2_1,CoDL_resequenced
DCO,MOS,KC_7850_SWA_1,CoDL_resequenced
DCO,MOS,KC_BH1A_MF_1,CoDL_resequenced
DCO,MOS,KC_L7850_B_MF_1,CoDL_resequenced
DCO,MOS,Nevares_DW2A_1,CoDL_resequenced
DCO,MOS,Nevares_DW2B_1,CoDL_resequenced
DCO,MOS,U12N_10_tunnel_1,CoDL_resequenced
DCO,ORC,4H_1_1,CoDL_resequenced
DCO,ORC,4H_3_upper_1,CoDL_resequenced
DCO,ORC,IODP_X336_U1383C_30R_1,CoDL_resequenced
DCO,ORC,IODP_X336_U1383D_5H4_1,CoDL_resequenced
DCO,ORC,JdF16R2_1,CoDL_resequenced
DCO,ORC,JdF21R1A_1,CoDL_resequenced
DCO,ORC,JdF21R1B_1,CoDL_resequenced
DCO,ORC,JdF4H2_1,CoDL_resequenced
DCO,ORC,JdF4HCC_1,CoDL_resequenced
DCO,ORC,JdF5X1_1,CoDL_resequenced
DCO,ORC,JdF6XCC_1,CoDL_resequenced
DCO,ORC,JdF8X2_1,CoDL_resequenced
DCO,ORC,JdF8X5_1,CoDL_resequenced
DCO,ORC,JdFback_1,CoDL_resequenced
DCO,PED,KA2198A_Prov_1_1,CoDL_resequenced
DCO,PED,KA3110A_2_1,CoDL_resequenced
DCO,PED,KA3385A_2_1,CoDL_resequenced
DCO,PED,KA3510A_Prov_1_1,CoDL_resequenced
DCO,PED,KF0069A01_2_1,CoDL_resequenced
DCO,PED,KJ0052F01_100L_1,CoDL_resequenced
DCO,PED,ONK_KR15_1,CoDL_resequenced
DCO,PED,ONK_KR15_2_1,CoDL_resequenced
DCO,PED,ONK_PVA06_2_1,CoDL_resequenced
DCO,PED,ONK_PVA1_1,CoDL_resequenced
DCO,PED,ONK_PVA10_1,CoDL_resequenced
DCO,PED,ONK_PVA3_1,CoDL_resequenced
DCO,PED,ONK_PVA5_1,CoDL_resequenced
DCO,PED,ONK_PVA6_1,CoDL_resequenced
DCO,PED,SURE2_C1_3_1_cell2_1,CoDL_resequenced
DCO,PED,SURE2_P7_S1_1,CoDL_resequenced
DCO,PED,SURE2_P7_S2_1,CoDL_resequenced
DCO,PED,SURE2_P7_S3_1,CoDL_resequenced
DCO,PPA,1301A_1a_1,CoDL_resequenced
DCO,PPA,1301A_1b_1,CoDL_resequenced
DCO,PPA,1301A_1c_1,CoDL_resequenced
DCO,PPA,1301A_1d_1,CoDL_resequenced
DCO,PPA,1301A_3a_1,CoDL_resequenced
DCO,PPA,1301A_3b_1,CoDL_resequenced
DCO,PPA,1301A_3c_1,CoDL_resequenced
DCO,PPA,1301A_3d_1,CoDL_resequenced
DCO,SYL,1374_20R_Bac_1,CoDL_resequenced
DCO,SYL,1374_27R_Bac_1,CoDL_resequenced
DCO,SYL,1374_31R_Bac_1,CoDL_resequenced
DCO,SYL,1374_38R_Bac_1,CoDL_resequenced
DCO,SYL,1374_68R_Bac_1,CoDL_resequenced
DCO,SYL,1374_8R_Bac_1,CoDL_resequenced
DCO,SYL,1376_04R_Bac_1,CoDL_resequenced
DCO,TCO,BE326FW250111BH2_1,CoDL_resequenced
DCO,TCO,BE326FW270712BH2_1,CoDL_resequenced
DCO,TCO,DR5IPCFW280711_1,CoDL_resequenced
DCO,TCO,FI88FW031012_1,CoDL_resequenced
DCO,TCO,MM51940FW200712_1,CoDL_resequenced
DCO,TCO,NO14FW130912_1,CoDL_resequenced
DCO,TCO,TT109FW060312BH2_1,CoDL_resequenced
BBO,IGM,G1_1,Non-CoDL_outgroup
BBO,IGM,G1_2,Non-CoDL_outgroup
BBO,IGM,G1_3,Non-CoDL_outgroup
BBO,IGM,G2_1,Non-CoDL_outgroup
BBO,IGM,G2_2,Non-CoDL_outgroup
BBO,IGM,G2_3,Non-CoDL_outgroup
BBO,IGM,G3_1,Non-CoDL_outgroup
BBO,IGM,G3_2,Non-CoDL_outgroup
BBO,IGM,G3_3,Non-CoDL_outgroup
BBO,IGM,G4_1,Non-CoDL_outgroup
BBO,IGM,G4_2,Non-CoDL_outgroup
BBO,IGM,G4_3,Non-CoDL_outgroup
BBO,IGM,G5_1,Non-CoDL_outgroup
BBO,IGM,G5_2,Non-CoDL_outgroup
BBO,IGM,G5_3,Non-CoDL_outgroup
BBO,IGM,G6_1,Non-CoDL_outgroup
BBO,IGM,G6_2,Non-CoDL_outgroup
BBO,IGM,G6_3,Non-CoDL_outgroup
BBO,IGM,R1_1,Non-CoDL_outgroup
BBO,IGM,R1_2,Non-CoDL_outgroup
BBO,IGM,R1_3,Non-CoDL_outgroup
BBO,IGM,R2_1,Non-CoDL_outgroup
BBO,IGM,R2_2,Non-CoDL_outgroup
